,Host,CID_Host,Guest,CID_Guest,pH,T,DeltaG,Erreur,K,logK,Reference,Original_Value,IsomericSMILES,IsomericSMILES_Host,TPSA,MolecularWeight,Complexity,Charge,HBondDonorCount,HBondAcceptorCount,HeavyAtomCount,MolLogP,AromaticProportion,TPSA_Host,MolecularWeight_Host,Complexity_Host,Charge_Host,HBondDonorCount_Host,HBondAcceptorCount_Host,HeavyAtomCount_Host,iso2vec-0,iso2vec-1,iso2vec-2,iso2vec-3,iso2vec-4,iso2vec-5,iso2vec-6,iso2vec-7,iso2vec-8,iso2vec-9,iso2vec-host-0,iso2vec-host-1,iso2vec-host-2,iso2vec-host-3,iso2vec-host-4,iso2vec-host-5,iso2vec-host-6,iso2vec-host-7,iso2vec-host-8,iso2vec-host-9
3640,sulfobutylether-beta-cd,91886200,CC1=CC(=O)C2=CC=CC=C2C1=O,,7.0,298.0,-14.05,,290,5.67,"Mizera, M.; Muratov, E.N.; Alves, V.M.; Tropsha, A.; Cielecka-Piontek, J. Computer-Aided Discovery of New Solubility-Enhancing Drug Delivery System. Biomolecules 2020, 10, 913. https://doi.org/10.3390/biom10060913",logK,CC1=CC(=O)C2=CC=CC=C2C1=O,C[C@H]1O[C@@H]2O[C@@H]3[C@@H](CO)O[C@H](O[C@@H]4[C@@H](CO)O[C@H](O[C@@H]5[C@@H](CO)O[C@H](O[C@@H]6[C@@H](CO)O[C@H](O[C@@H]7[C@@H](CO)O[C@H](O[C@@H]8[C@@H](COCCCCS(=O)(=O)[O-])O[C@H](O[C@H]1[C@H](O)[C@H]2O)[C@H](O)[C@H]8O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O.[Na+],34.14,172.18299999999996,427.4713488019866,0,0,2,13,2.0119000000000002,0.46153846153846156,580.0200000000002,1277.1420000000012,2144.1382411691416,0,19,37,85,0.36072794,-1.2452387,-0.4953108,1.1679252,-0.4270764,-0.5553016,-0.30315486,0.1286725,0.52317506,0.19859037,0.28019685,0.81077373,0.29861262,-0.035150122,0.35440361,0.14304717,0.57158935,-0.23897944,-0.16933882,-0.022711152
3641,sulfobutylether-beta-cd,91886200,C1=CC=C(C2=CC=CC=C2)C=C1,,7.0,298.0,-16.99,,951,6.86,"Mizera, M.; Muratov, E.N.; Alves, V.M.; Tropsha, A.; Cielecka-Piontek, J. Computer-Aided Discovery of New Solubility-Enhancing Drug Delivery System. Biomolecules 2020, 10, 913. https://doi.org/10.3390/biom10060913",logK,C1=CC=C(C2=CC=CC=C2)C=C1,C[C@H]1O[C@@H]2O[C@@H]3[C@@H](CO)O[C@H](O[C@@H]4[C@@H](CO)O[C@H](O[C@@H]5[C@@H](CO)O[C@H](O[C@@H]6[C@@H](CO)O[C@H](O[C@@H]7[C@@H](CO)O[C@H](O[C@@H]8[C@@H](COCCCCS(=O)(=O)[O-])O[C@H](O[C@H]1[C@H](O)[C@H]2O)[C@H](O)[C@H]8O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O.[Na+],0.0,154.21199999999996,297.4313204906765,0,0,0,12,3.353600000000001,1.0,580.0200000000002,1277.1420000000012,2144.1382411691416,0,19,37,85,0.15041894,-2.126044,-0.8252908,1.1672919,-0.708772,-0.96327746,-0.7767089,0.12395315,0.39595217,0.29741743,0.28019685,0.81077373,0.29861262,-0.035150122,0.35440361,0.14304717,0.57158935,-0.23897944,-0.16933882,-0.022711152
3642,sulfobutylether-beta-cd,91886200,NC1=NC(N)=C2N=C(C3=CC=CC=C3)C(N)=NC2=N1,,7.0,298.0,-8.66,,33,3.5,"Mizera, M.; Muratov, E.N.; Alves, V.M.; Tropsha, A.; Cielecka-Piontek, J. Computer-Aided Discovery of New Solubility-Enhancing Drug Delivery System. Biomolecules 2020, 10, 913. https://doi.org/10.3390/biom10060913",logK,NC1=NC(N)=C2N=C(C3=CC=CC=C3)C(N)=NC2=N1,C[C@H]1O[C@@H]2O[C@@H]3[C@@H](CO)O[C@H](O[C@@H]4[C@@H](CO)O[C@H](O[C@@H]5[C@@H](CO)O[C@H](O[C@@H]6[C@@H](CO)O[C@H](O[C@@H]7[C@@H](CO)O[C@H](O[C@@H]8[C@@H](COCCCCS(=O)(=O)[O-])O[C@H](O[C@H]1[C@H](O)[C@H]2O)[C@H](O)[C@H]8O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O.[Na+],129.62,253.26900000000003,754.8677985188037,0,3,7,19,0.8334000000000001,0.8421052631578947,580.0200000000002,1277.1420000000012,2144.1382411691416,0,19,37,85,0.09072055,-0.8344722,-0.30760217,0.4310151,-0.04838138,-0.4197238,-0.22383085,-0.15673922,0.15202813,-0.03874779,0.28019685,0.81077373,0.29861262,-0.035150122,0.35440361,0.14304717,0.57158935,-0.23897944,-0.16933882,-0.022711152
3643,sulfobutylether-beta-cd,91886200,NC1=CC=C(S(=O)(=O)C2=CC=C(N)C=C2)C=C1,,7.0,298.0,-20.76,,4356,8.38,"Mizera, M.; Muratov, E.N.; Alves, V.M.; Tropsha, A.; Cielecka-Piontek, J. Computer-Aided Discovery of New Solubility-Enhancing Drug Delivery System. Biomolecules 2020, 10, 913. https://doi.org/10.3390/biom10060913",logK,NC1=CC=C(S(=O)(=O)C2=CC=C(N)C=C2)C=C1,C[C@H]1O[C@@H]2O[C@@H]3[C@@H](CO)O[C@H](O[C@@H]4[C@@H](CO)O[C@H](O[C@@H]5[C@@H](CO)O[C@H](O[C@@H]6[C@@H](CO)O[C@H](O[C@@H]7[C@@H](CO)O[C@H](O[C@@H]8[C@@H](COCCCCS(=O)(=O)[O-])O[C@H](O[C@H]1[C@H](O)[C@H]2O)[C@H](O)[C@H]8O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O.[Na+],86.18,248.30700000000002,565.0601341830188,0,2,4,17,1.6838000000000002,0.7058823529411765,580.0200000000002,1277.1420000000012,2144.1382411691416,0,19,37,85,0.46536905,-1.411057,-0.29901862,0.82990456,-0.1592578,-0.6605126,-0.44468367,0.16353539,0.44315785,0.19145708,0.28019685,0.81077373,0.29861262,-0.035150122,0.35440361,0.14304717,0.57158935,-0.23897944,-0.16933882,-0.022711152
3644,sulfobutylether-beta-cd,91886200,CCC1(C2=CC=CC=C2)C(=O)NCNC1=O,,7.0,298.0,-14.25,,315,5.75,"Mizera, M.; Muratov, E.N.; Alves, V.M.; Tropsha, A.; Cielecka-Piontek, J. Computer-Aided Discovery of New Solubility-Enhancing Drug Delivery System. Biomolecules 2020, 10, 913. https://doi.org/10.3390/biom10060913",logK,CCC1(C2=CC=CC=C2)C(=O)NCNC1=O,C[C@H]1O[C@@H]2O[C@@H]3[C@@H](CO)O[C@H](O[C@@H]4[C@@H](CO)O[C@H](O[C@@H]5[C@@H](CO)O[C@H](O[C@@H]6[C@@H](CO)O[C@H](O[C@@H]7[C@@H](CO)O[C@H](O[C@@H]8[C@@H](COCCCCS(=O)(=O)[O-])O[C@H](O[C@H]1[C@H](O)[C@H]2O)[C@H](O)[C@H]8O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O.[Na+],58.2,218.25599999999994,398.28675391292165,0,2,2,16,0.5378999999999999,0.375,580.0200000000002,1277.1420000000012,2144.1382411691416,0,19,37,85,0.1113711,-0.81015927,-0.42077973,0.9071596,0.09414225,-0.3659017,-0.0011009171,0.048384216,0.5676717,0.1951181,0.28019685,0.81077373,0.29861262,-0.035150122,0.35440361,0.14304717,0.57158935,-0.23897944,-0.16933882,-0.022711152
3645,sulfobutylether-beta-cd,91886200,CC1=CC(C)=NC(NS(=O)(=O)C2=CC=C(N)C=C2)=N1,,7.0,298.0,-12.39,,149,5.0,"Mizera, M.; Muratov, E.N.; Alves, V.M.; Tropsha, A.; Cielecka-Piontek, J. Computer-Aided Discovery of New Solubility-Enhancing Drug Delivery System. Biomolecules 2020, 10, 913. https://doi.org/10.3390/biom10060913",logK,CC1=CC(C)=NC(NS(=O)(=O)C2=CC=C(N)C=C2)=N1,C[C@H]1O[C@@H]2O[C@@H]3[C@@H](CO)O[C@H](O[C@@H]4[C@@H](CO)O[C@H](O[C@@H]5[C@@H](CO)O[C@H](O[C@@H]6[C@@H](CO)O[C@H](O[C@@H]7[C@@H](CO)O[C@H](O[C@@H]8[C@@H](COCCCCS(=O)(=O)[O-])O[C@H](O[C@H]1[C@H](O)[C@H]2O)[C@H](O)[C@H]8O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O.[Na+],97.97,278.337,675.9193645265303,0,2,5,19,1.4764399999999998,0.631578947368421,580.0200000000002,1277.1420000000012,2144.1382411691416,0,19,37,85,0.38658234,-0.8205036,-0.4462067,0.7347108,-0.11794753,-0.5167467,-0.2435567,0.12795877,0.27712223,0.013459547,0.28019685,0.81077373,0.29861262,-0.035150122,0.35440361,0.14304717,0.57158935,-0.23897944,-0.16933882,-0.022711152
3646,sulfobutylether-beta-cd,91886200,CS(=O)(=O)C1=CC=C([C@@H](O)[C@@H](CO)NC(=O)C(Cl)Cl)C=C1,,7.0,298.0,-14.1,,296,5.69,"Mizera, M.; Muratov, E.N.; Alves, V.M.; Tropsha, A.; Cielecka-Piontek, J. Computer-Aided Discovery of New Solubility-Enhancing Drug Delivery System. Biomolecules 2020, 10, 913. https://doi.org/10.3390/biom10060913",logK,CS(=O)(=O)C1=CC=C([C@@H](O)[C@@H](CO)NC(=O)C(Cl)Cl)C=C1,C[C@H]1O[C@@H]2O[C@@H]3[C@@H](CO)O[C@H](O[C@@H]4[C@@H](CO)O[C@H](O[C@@H]5[C@@H](CO)O[C@H](O[C@@H]6[C@@H](CO)O[C@H](O[C@@H]7[C@@H](CO)O[C@H](O[C@@H]8[C@@H](COCCCCS(=O)(=O)[O-])O[C@H](O[C@H]1[C@H](O)[C@H]2O)[C@H](O)[C@H]8O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O.[Na+],103.70000000000002,356.227,588.1702785757096,0,3,5,21,0.40430000000000005,0.2857142857142857,580.0200000000002,1277.1420000000012,2144.1382411691416,0,19,37,85,0.68744653,-0.105416454,0.020203494,0.4862826,0.21798012,-0.11000895,0.17607541,0.24108493,0.28739992,-0.08097573,0.28019685,0.81077373,0.29861262,-0.035150122,0.35440361,0.14304717,0.57158935,-0.23897944,-0.16933882,-0.022711152
3647,sulfobutylether-beta-cd,91886200,C1=CC=C2N=C3C=CC=CC3=NC2=C1,,7.0,298.0,-16.84,,894,6.8,"Mizera, M.; Muratov, E.N.; Alves, V.M.; Tropsha, A.; Cielecka-Piontek, J. Computer-Aided Discovery of New Solubility-Enhancing Drug Delivery System. Biomolecules 2020, 10, 913. https://doi.org/10.3390/biom10060913",logK,C1=CC=C2N=C3C=CC=CC3=NC2=C1,C[C@H]1O[C@@H]2O[C@@H]3[C@@H](CO)O[C@H](O[C@@H]4[C@@H](CO)O[C@H](O[C@@H]5[C@@H](CO)O[C@H](O[C@@H]6[C@@H](CO)O[C@H](O[C@@H]7[C@@H](CO)O[C@H](O[C@@H]8[C@@H](COCCCCS(=O)(=O)[O-])O[C@H](O[C@H]1[C@H](O)[C@H]2O)[C@H](O)[C@H]8O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O.[Na+],25.78,180.20999999999998,497.04251748929295,0,0,2,14,2.7830000000000013,1.0,580.0200000000002,1277.1420000000012,2144.1382411691416,0,19,37,85,0.039943155,-1.3748657,-0.31482813,0.69413567,-0.5356216,-0.59445363,-0.6599274,-0.001214208,0.2656583,0.23451073,0.28019685,0.81077373,0.29861262,-0.035150122,0.35440361,0.14304717,0.57158935,-0.23897944,-0.16933882,-0.022711152
3648,sulfobutylether-beta-cd,91886200,C1=CC=C2C(=C1)OC1=CC=CC=C12,,7.0,298.0,-17.14,,1010,6.92,"Mizera, M.; Muratov, E.N.; Alves, V.M.; Tropsha, A.; Cielecka-Piontek, J. Computer-Aided Discovery of New Solubility-Enhancing Drug Delivery System. Biomolecules 2020, 10, 913. https://doi.org/10.3390/biom10060913",logK,C1=CC=C2C(=C1)OC1=CC=CC=C12,C[C@H]1O[C@@H]2O[C@@H]3[C@@H](CO)O[C@H](O[C@@H]4[C@@H](CO)O[C@H](O[C@@H]5[C@@H](CO)O[C@H](O[C@@H]6[C@@H](CO)O[C@H](O[C@@H]7[C@@H](CO)O[C@H](O[C@@H]8[C@@H](COCCCCS(=O)(=O)[O-])O[C@H](O[C@H]1[C@H](O)[C@H]2O)[C@H](O)[C@H]8O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O.[Na+],13.14,168.195,512.8841359099093,0,0,1,13,3.586000000000001,1.0,580.0200000000002,1277.1420000000012,2144.1382411691416,0,19,37,85,0.21349335,-1.634019,-0.33680007,0.987938,-0.6487201,-0.4802368,-0.7138775,-0.035878465,0.30678564,0.14840369,0.28019685,0.81077373,0.29861262,-0.035150122,0.35440361,0.14304717,0.57158935,-0.23897944,-0.16933882,-0.022711152
3649,sulfobutylether-beta-cd,91886200,C1=CC=C2C(=C1)SC1=CC=CC=C12,,7.0,298.0,-18.19,,1543,7.34,"Mizera, M.; Muratov, E.N.; Alves, V.M.; Tropsha, A.; Cielecka-Piontek, J. Computer-Aided Discovery of New Solubility-Enhancing Drug Delivery System. Biomolecules 2020, 10, 913. https://doi.org/10.3390/biom10060913",logK,C1=CC=C2C(=C1)SC1=CC=CC=C12,C[C@H]1O[C@@H]2O[C@@H]3[C@@H](CO)O[C@H](O[C@@H]4[C@@H](CO)O[C@H](O[C@@H]5[C@@H](CO)O[C@H](O[C@@H]6[C@@H](CO)O[C@H](O[C@@H]7[C@@H](CO)O[C@H](O[C@@H]8[C@@H](COCCCCS(=O)(=O)[O-])O[C@H](O[C@H]1[C@H](O)[C@H]2O)[C@H](O)[C@H]8O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O.[Na+],0.0,184.263,512.8841359099093,0,0,1,13,4.054500000000002,1.0,580.0200000000002,1277.1420000000012,2144.1382411691416,0,19,37,85,0.11866103,-1.5510429,-0.41320103,0.90344006,-0.6861838,-0.47329652,-0.69662786,-0.014181528,0.29093537,0.2365783,0.28019685,0.81077373,0.29861262,-0.035150122,0.35440361,0.14304717,0.57158935,-0.23897944,-0.16933882,-0.022711152
3650,sulfobutylether-beta-cd,91886200,C1=CC=C2SC3=CC=CC=C3SC2=C1,,7.0,298.0,-24.7,,21391,9.97,"Mizera, M.; Muratov, E.N.; Alves, V.M.; Tropsha, A.; Cielecka-Piontek, J. Computer-Aided Discovery of New Solubility-Enhancing Drug Delivery System. Biomolecules 2020, 10, 913. https://doi.org/10.3390/biom10060913",logK,C1=CC=C2SC3=CC=CC=C3SC2=C1,C[C@H]1O[C@@H]2O[C@@H]3[C@@H](CO)O[C@H](O[C@@H]4[C@@H](CO)O[C@H](O[C@@H]5[C@@H](CO)O[C@H](O[C@@H]6[C@@H](CO)O[C@H](O[C@@H]7[C@@H](CO)O[C@H](O[C@@H]8[C@@H](COCCCCS(=O)(=O)[O-])O[C@H](O[C@H]1[C@H](O)[C@H]2O)[C@H](O)[C@H]8O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O.[Na+],0.0,216.32999999999998,389.75287485739244,0,0,2,14,4.302400000000001,0.8571428571428571,580.0200000000002,1277.1420000000012,2144.1382411691416,0,19,37,85,0.040257122,-1.5896775,-0.30593148,0.8650516,-0.45865855,-0.5721097,-0.69172096,-0.0776216,0.2700439,0.22435287,0.28019685,0.81077373,0.29861262,-0.035150122,0.35440361,0.14304717,0.57158935,-0.23897944,-0.16933882,-0.022711152
3651,sulfobutylether-beta-cd,91886200,C1=CC=C2C(=C1)NC1=CC=CC=C12,,7.0,298.0,-18.75,,1935,7.57,"Mizera, M.; Muratov, E.N.; Alves, V.M.; Tropsha, A.; Cielecka-Piontek, J. Computer-Aided Discovery of New Solubility-Enhancing Drug Delivery System. Biomolecules 2020, 10, 913. https://doi.org/10.3390/biom10060913",logK,C1=CC=C2C(=C1)NC1=CC=CC=C12,C[C@H]1O[C@@H]2O[C@@H]3[C@@H](CO)O[C@H](O[C@@H]4[C@@H](CO)O[C@H](O[C@@H]5[C@@H](CO)O[C@H](O[C@@H]6[C@@H](CO)O[C@H](O[C@@H]7[C@@H](CO)O[C@H](O[C@@H]8[C@@H](COCCCCS(=O)(=O)[O-])O[C@H](O[C@H]1[C@H](O)[C@H]2O)[C@H](O)[C@H]8O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O.[Na+],15.79,167.21099999999998,512.8841359099093,0,1,0,13,3.3211000000000013,1.0,580.0200000000002,1277.1420000000012,2144.1382411691416,0,19,37,85,0.10885442,-1.6212062,-0.42672816,0.91912377,-0.6333915,-0.49305066,-0.68627834,0.0073950007,0.31347692,0.30115232,0.28019685,0.81077373,0.29861262,-0.035150122,0.35440361,0.14304717,0.57158935,-0.23897944,-0.16933882,-0.022711152
3652,sulfobutylether-beta-cd,91886200,C1=CC=C2OC3=CC=CC=C3NC2=C1,,7.0,298.0,-15.75,,577,6.36,"Mizera, M.; Muratov, E.N.; Alves, V.M.; Tropsha, A.; Cielecka-Piontek, J. Computer-Aided Discovery of New Solubility-Enhancing Drug Delivery System. Biomolecules 2020, 10, 913. https://doi.org/10.3390/biom10060913",logK,C1=CC=C2OC3=CC=CC=C3NC2=C1,C[C@H]1O[C@@H]2O[C@@H]3[C@@H](CO)O[C@H](O[C@@H]4[C@@H](CO)O[C@H](O[C@@H]5[C@@H](CO)O[C@H](O[C@@H]6[C@@H](CO)O[C@H](O[C@@H]7[C@@H](CO)O[C@H](O[C@@H]8[C@@H](COCCCCS(=O)(=O)[O-])O[C@H](O[C@H]1[C@H](O)[C@H]2O)[C@H](O)[C@H]8O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O.[Na+],21.259999999999998,183.20999999999998,391.75287485739244,0,1,2,14,3.5359000000000007,0.8571428571428571,580.0200000000002,1277.1420000000012,2144.1382411691416,0,19,37,85,0.052024912,-1.6292955,-0.29101446,0.8286991,-0.42410287,-0.6244447,-0.66101843,-0.025984058,0.31678253,0.22709082,0.28019685,0.81077373,0.29861262,-0.035150122,0.35440361,0.14304717,0.57158935,-0.23897944,-0.16933882,-0.022711152
3653,sulfobutylether-beta-cd,91886200,O=C(C1=CC=CC=C1)C1=CC=CN=C1,,7.0,298.0,-21.15,,5104,8.54,"Mizera, M.; Muratov, E.N.; Alves, V.M.; Tropsha, A.; Cielecka-Piontek, J. Computer-Aided Discovery of New Solubility-Enhancing Drug Delivery System. Biomolecules 2020, 10, 913. https://doi.org/10.3390/biom10060913",logK,O=C(C1=CC=CC=C1)C1=CC=CN=C1,C[C@H]1O[C@@H]2O[C@@H]3[C@@H](CO)O[C@H](O[C@@H]4[C@@H](CO)O[C@H](O[C@@H]5[C@@H](CO)O[C@H](O[C@@H]6[C@@H](CO)O[C@H](O[C@@H]7[C@@H](CO)O[C@H](O[C@@H]8[C@@H](COCCCCS(=O)(=O)[O-])O[C@H](O[C@H]1[C@H](O)[C@H]2O)[C@H](O)[C@H]8O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O.[Na+],29.96,183.21,381.0894217424773,0,0,2,14,2.3125999999999998,0.8571428571428571,580.0200000000002,1277.1420000000012,2144.1382411691416,0,19,37,85,0.29135495,-1.7312164,-0.42709625,0.9722582,-0.46995103,-0.4512984,-0.67618287,0.21239221,0.36861235,-0.038329616,0.28019685,0.81077373,0.29861262,-0.035150122,0.35440361,0.14304717,0.57158935,-0.23897944,-0.16933882,-0.022711152
3654,sulfobutylether-beta-cd,91886200,C1=CC=C2SC3=CC=CC=C3NC2=C1,,7.0,298.0,-19.71,,2856,7.96,"Mizera, M.; Muratov, E.N.; Alves, V.M.; Tropsha, A.; Cielecka-Piontek, J. Computer-Aided Discovery of New Solubility-Enhancing Drug Delivery System. Biomolecules 2020, 10, 913. https://doi.org/10.3390/biom10060913",logK,C1=CC=C2SC3=CC=CC=C3NC2=C1,C[C@H]1O[C@@H]2O[C@@H]3[C@@H](CO)O[C@H](O[C@@H]4[C@@H](CO)O[C@H](O[C@@H]5[C@@H](CO)O[C@H](O[C@@H]6[C@@H](CO)O[C@H](O[C@@H]7[C@@H](CO)O[C@H](O[C@@H]8[C@@H](COCCCCS(=O)(=O)[O-])O[C@H](O[C@H]1[C@H](O)[C@H]2O)[C@H](O)[C@H]8O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O.[Na+],12.03,199.278,391.75287485739244,0,1,2,14,3.894800000000001,0.8571428571428571,580.0200000000002,1277.1420000000012,2144.1382411691416,0,19,37,85,0.041652445,-1.6408559,-0.2703367,0.87391794,-0.41533113,-0.58334017,-0.68000144,-0.14311361,0.28502628,0.22428711,0.28019685,0.81077373,0.29861262,-0.035150122,0.35440361,0.14304717,0.57158935,-0.23897944,-0.16933882,-0.022711152
3655,sulfobutylether-beta-cd,91886200,NC1=CC=CC=C1C1=NC2=CC=CC=C2S1,,7.0,298.0,-24.05,,16444,9.71,"Mizera, M.; Muratov, E.N.; Alves, V.M.; Tropsha, A.; Cielecka-Piontek, J. Computer-Aided Discovery of New Solubility-Enhancing Drug Delivery System. Biomolecules 2020, 10, 913. https://doi.org/10.3390/biom10060913",logK,NC1=CC=CC=C1C1=NC2=CC=CC=C2S1,C[C@H]1O[C@@H]2O[C@@H]3[C@@H](CO)O[C@H](O[C@@H]4[C@@H](CO)O[C@H](O[C@@H]5[C@@H](CO)O[C@H](O[C@@H]6[C@@H](CO)O[C@H](O[C@@H]7[C@@H](CO)O[C@H](O[C@@H]8[C@@H](COCCCCS(=O)(=O)[O-])O[C@H](O[C@H]1[C@H](O)[C@H]2O)[C@H](O)[C@H]8O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O.[Na+],38.91,226.30400000000003,609.9825666252442,0,1,3,16,3.5455000000000014,0.9375,580.0200000000002,1277.1420000000012,2144.1382411691416,0,19,37,85,0.090905145,-1.7786782,-0.51109815,0.9258144,-0.46574163,-0.64536464,-0.65389705,-0.013214118,0.41638947,0.19036645,0.28019685,0.81077373,0.29861262,-0.035150122,0.35440361,0.14304717,0.57158935,-0.23897944,-0.16933882,-0.022711152
3656,sulfobutylether-beta-cd,91886200,C1=CC=C2OC3=CC=CC=C3CC2=C1,,7.0,298.0,-22.27,,8008,8.99,"Mizera, M.; Muratov, E.N.; Alves, V.M.; Tropsha, A.; Cielecka-Piontek, J. Computer-Aided Discovery of New Solubility-Enhancing Drug Delivery System. Biomolecules 2020, 10, 913. https://doi.org/10.3390/biom10060913",logK,C1=CC=C2OC3=CC=CC=C3CC2=C1,C[C@H]1O[C@@H]2O[C@@H]3[C@@H](CO)O[C@H](O[C@@H]4[C@@H](CO)O[C@H](O[C@@H]5[C@@H](CO)O[C@H](O[C@@H]6[C@@H](CO)O[C@H](O[C@@H]7[C@@H](CO)O[C@H](O[C@@H]8[C@@H](COCCCCS(=O)(=O)[O-])O[C@H](O[C@H]1[C@H](O)[C@H]2O)[C@H](O)[C@H]8O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O.[Na+],9.23,182.22199999999995,386.66670853021213,0,0,1,14,3.3831000000000016,0.8571428571428571,580.0200000000002,1277.1420000000012,2144.1382411691416,0,19,37,85,0.020814255,-1.6387973,-0.31979075,0.7946814,-0.4784939,-0.6635218,-0.6726929,0.082408346,0.3521871,0.25091204,0.28019685,0.81077373,0.29861262,-0.035150122,0.35440361,0.14304717,0.57158935,-0.23897944,-0.16933882,-0.022711152
3657,sulfobutylether-beta-cd,91886200,O=C(C1=CC=C(O)C=C1)C1=CC=C(O)C=C1,,7.0,298.0,-18.46,,1718,7.45,"Mizera, M.; Muratov, E.N.; Alves, V.M.; Tropsha, A.; Cielecka-Piontek, J. Computer-Aided Discovery of New Solubility-Enhancing Drug Delivery System. Biomolecules 2020, 10, 913. https://doi.org/10.3390/biom10060913",logK,O=C(C1=CC=C(O)C=C1)C1=CC=C(O)C=C1,C[C@H]1O[C@@H]2O[C@@H]3[C@@H](CO)O[C@H](O[C@@H]4[C@@H](CO)O[C@H](O[C@@H]5[C@@H](CO)O[C@H](O[C@@H]6[C@@H](CO)O[C@H](O[C@@H]7[C@@H](CO)O[C@H](O[C@@H]8[C@@H](COCCCCS(=O)(=O)[O-])O[C@H](O[C@H]1[C@H](O)[C@H]2O)[C@H](O)[C@H]8O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O.[Na+],57.53,214.22,450.2058452490422,0,2,3,16,2.3288,0.75,580.0200000000002,1277.1420000000012,2144.1382411691416,0,19,37,85,0.5834326,-1.7146083,-0.5201327,1.2568747,-0.473881,-0.267218,-0.36974666,0.2827509,0.5288402,-0.41059247,0.28019685,0.81077373,0.29861262,-0.035150122,0.35440361,0.14304717,0.57158935,-0.23897944,-0.16933882,-0.022711152
3658,sulfobutylether-beta-cd,91886200,O=C(C1=CC=C(O)C=C1O)C1=CC=C(O)C=C1O,,7.0,298.0,-19.84,,3006,8.01,"Mizera, M.; Muratov, E.N.; Alves, V.M.; Tropsha, A.; Cielecka-Piontek, J. Computer-Aided Discovery of New Solubility-Enhancing Drug Delivery System. Biomolecules 2020, 10, 913. https://doi.org/10.3390/biom10060913",logK,O=C(C1=CC=C(O)C=C1O)C1=CC=C(O)C=C1O,C[C@H]1O[C@@H]2O[C@@H]3[C@@H](CO)O[C@H](O[C@@H]4[C@@H](CO)O[C@H](O[C@@H]5[C@@H](CO)O[C@H](O[C@@H]6[C@@H](CO)O[C@H](O[C@@H]7[C@@H](CO)O[C@H](O[C@@H]8[C@@H](COCCCCS(=O)(=O)[O-])O[C@H](O[C@H]1[C@H](O)[C@H]2O)[C@H](O)[C@H]8O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O.[Na+],97.99000000000001,246.218,565.2738230753839,0,4,5,18,1.7399999999999998,0.6666666666666666,580.0200000000002,1277.1420000000012,2144.1382411691416,0,19,37,85,0.59935474,-1.5565149,-0.5272194,1.1775982,-0.45550722,-0.2156362,-0.3016492,0.24477714,0.49254748,-0.47089982,0.28019685,0.81077373,0.29861262,-0.035150122,0.35440361,0.14304717,0.57158935,-0.23897944,-0.16933882,-0.022711152
